Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,Type_of_order,City,Time_Orderd,Time_Order_picked,Time_taken(min)
NaN ,4.6,12.98206335965395,77.57721342851445,12.875324636629015,77.48672840249046,conditions Stormy,High ,1,motorcycle,Buffet,Urban ,08:45,08:57,(min) 95
32,3.9,12.9336133179985,77.5916268888399,12.868687845242066,77.5899470028509,conditions Foggy,Medium ,1,scooter,Meal,Metropolitan ,14:41,14:59,(min) 68
38,4.6,12.997420230431855,77.6325450208135,12.979129975541264,77.59323433696741,conditions Cloudy,Jam ,0,scooter,Drinks,Urban ,20:27,20:43,(min) 66
37,5,12.938285709059238,77.62335726668164,12.845727276935332,77.54964667367942,conditions Foggy,High ,0,scooter,Buffet,Urban ,08:41,08:58,(min) 88
42,3.9,12.942697701303661,77.57474791393652,12.976210914677573,77.54734743890238,conditions Sunny,Medium ,2,scooter,Snack,Metropolitan ,14:46,15:07,(min) 53
27,4.4,12.999016276354343,77.5708841501087,13.009151589638297,77.51769859889998,conditions Windy,High ,2,electric_scooter,Buffet,Metropolitan ,19:30,19:42,(min) 57
37,NaN ,12.981194154655935,77.56376410533711,12.959582632945429,77.60140107639066,conditions Sandstorms,Jam ,1,scooter,Meal,Urban ,16:44,17:06,(min) 60
37,5,12.937928772958369,77.57429396542757,12.968707949976965,77.68734080344129,conditions Stormy,Low ,1,motorcycle,Meal,Metropolitan ,14:36,14:48,(min) 77
34,4.3,12.974538333936037,77.58378031753972,13.06284822099408,77.50282816261004,conditions Windy,NaN ,1,motorcycle,Meal,Metropolitan ,10:23,10:41,(min) 66
22,4,12.996474705933036,77.62337862194553,13.027855162735786,77.6340008287,conditions Stormy,High ,1,electric_scooter,Drinks,Urban ,11:36,11:51,(min) 56
30,4,12.991487422695757,77.60574809101448,13.08213547632251,77.61307342290233,conditions Cloudy,Medium ,1,electric_scooter,Buffet,Metropolitan ,15:26,15:45,(min) 66
40,4.9,12.969778186845035,77.55994366864711,12.871242048774366,77.58387793606023,conditions Foggy,Low ,0,bicycle,Drinks,Urban ,08:29,08:47,(min) 63
33,NaN ,12.941236081252248,77.63163183442354,12.88526113267145,77.55631240405569,conditions Stormy,Jam ,2,motorcycle,Buffet,Urban ,17:02,17:13,(min) 81
30,4.9,12.933274976721407,77.61411263612136,13.003981354780542,77.55711380485035,conditions Foggy,Medium ,1,electric_scooter,Snack,Metropolitan ,21:38,22:02,(min) 66
32,3.6,12.973133824633807,77.58293402533084,12.877741600226946,77.56320012200285,conditions Stormy,Jam ,1,bicycle,Snack,Metropolitan ,08:57,09:10,(min) 88
29,3.6,12.991754163502158,77.602488865266,12.968707334619046,77.68463922535183,conditions Stormy,Low ,2,motorcycle,Drinks,Urban ,20:57,21:17,(min) 73
45,3.6,12.996987884750963,77.58235053327903,12.92158534652983,77.68568065445238,conditions Windy,High ,0,electric_scooter,Snack,Metropolitan ,20:31,20:48,(min) 95
23,4.9,12.98369191603586,77.63002502898723,12.924271440946612,77.54154475895076,conditions Sandstorms,Jam ,0,motorcycle,Drinks,Urban ,09:34,09:51,(min) 86
27,NaN ,12.967090098986775,77.57050139895678,12.854074678972555,77.5307181432225,conditions Sandstorms,High ,0,bicycle,Drinks,Metropolitan ,18:11,18:30,(min) 84
50,4,12.998781357312948,77.58226677178442,13.055224875498098,77.66667328038179,conditions Foggy,Jam ,0,motorcycle,Drinks,Metropolitan ,18:11,18:33,(min) 93
42,4.5,12.982905882185698,77.5770305860512,12.97081900616198,77.62842359771801,conditions Foggy,Low ,0,motorcycle,Meal,Metropolitan ,21:03,21:21,(min) 59
31,3.8,12.939729496779293,77.5641119902119,12.93227236980674,77.44110308602498,conditions Sunny,High ,2,scooter,Snack,Metropolitan ,18:34,18:46,(min) 75
38,4.4,13.01150974817425,77.58706518151834,12.943245102122049,77.47611661951416,conditions Sunny,Low ,0,bicycle,Buffet,Metropolitan ,16:33,16:43,(min) 68
46,4.7,12.985675683895499,77.58122159249187,12.942694667007233,77.45051396484497,conditions Sunny,Medium ,0,scooter,Snack,Urban ,15:44,16:07,(min) 79
41,3.5,13.001707819046826,77.63098435449452,13.037241242550992,77.53119457534427,conditions Sunny,Jam ,1,electric_scooter,Snack,Metropolitan ,18:51,19:09,(min) 83
20,5,12.986775228454173,77.56062811949327,12.87459202885626,77.58351396150285,conditions Sandstorms,Medium ,0,electric_scooter,Meal,Metropolitan ,20:06,20:28,(min) 82
41,4.7,12.964824044386297,77.58596753961444,13.038588672150993,77.53204466444471,conditions Stormy,High ,2,bicycle,Drinks,Metropolitan ,17:32,17:52,(min) 73
21,4.4,13.00514685716331,77.59590519649014,13.032881927550399,77.48756308885743,conditions Windy,NaN ,1,scooter,Meal,Urban ,12:27,12:38,(min) 71
36,3.6,12.957656070309133,77.59391674633176,12.9676039597434,77.55994352184068,conditions Foggy,Low ,1,scooter,Buffet,Metropolitan ,18:58,19:13,(min) 43
24,3.7,12.96270555868596,77.63355718270913,12.987344315327046,77.70625497015081,conditions Sandstorms,Jam ,2,bicycle,Buffet,Metropolitan ,17:24,17:34,(min) 74
NaN ,4.5,12.94969866162017,77.56821875109374,13.002572711459198,77.55019678290222,conditions Foggy,Jam ,0,electric_scooter,Snack,Metropolitan ,14:44,14:56,(min) 73
35,3.6,12.976144428680092,77.6086341681242,13.038317597161832,77.58453767162375,conditions Foggy,Jam ,2,electric_scooter,Drinks,Metropolitan ,10:58,11:11,(min) 76
34,4.6,12.990489755681157,77.60406061586961,12.995759495592972,77.65301219815194,conditions Foggy,Medium ,2,electric_scooter,Buffet,Metropolitan ,10:51,11:10,(min) 47
24,3.8,13.010706950294226,77.62992393503934,13.118813203483864,77.57421601516971,conditions Windy,High ,0,motorcycle,Buffet,Urban ,20:42,20:55,(min) 94
22,3.8,12.955649730394036,77.59096956989765,12.953690793014346,77.4591494619569,conditions Stormy,Jam ,0,electric_scooter,Meal,Metropolitan ,22:16,22:33,(min) 108
41,NaN ,12.938094036391378,77.61940979537592,12.949846363153583,77.58179196991837,conditions Cloudy,Low ,2,electric_scooter,Buffet,Metropolitan ,15:15,15:35,(min) 36
25,4.3,13.003953400737048,77.61784727131054,13.110373888465206,77.70458372598264,conditions Foggy,High ,0,bicycle,Buffet,Metropolitan ,17:56,18:06,(min) 91
29,4.5,13.010628736855836,77.60170039611906,12.98835404994265,77.73402827850228,conditions Foggy,Low ,1,electric_scooter,Snack,Metropolitan ,10:32,10:49,(min) 69
40,3.9,12.957043391241134,77.614291085089,12.929070586535,77.51318366693539,conditions Foggy,Medium ,2,electric_scooter,Drinks,Urban ,22:30,22:52,(min) 75
26,3.7,12.951338889485598,77.60850645219013,12.904241228155257,77.7013888172459,conditions Cloudy,High ,2,electric_scooter,Drinks,Metropolitan ,20:43,21:03,(min) 78
44,4.7,13.00996461832747,77.59980696755498,12.995286105920686,77.54414876243685,conditions Sandstorms,Jam ,0,motorcycle,Snack,Metropolitan ,09:00,09:23,(min) 69
49,3.7,12.999613635315,77.56980813988521,13.001096603548941,77.49904347765276,conditions Windy,Medium ,2,scooter,Snack,Metropolitan ,12:23,12:33,(min) 62
45,4.2,12.976992236355693,77.60570539630055,13.083000654026337,77.63049909570455,conditions Stormy,Medium ,2,scooter,Buffet,Metropolitan ,20:51,21:11,(min) 81
37,4.5,12.979431704244018,77.60099221122488,12.981783759756198,77.55606720610301,conditions Sandstorms,Jam ,2,motorcycle,Snack,Metropolitan ,13:22,13:35,(min) 65
20,4,13.000369356291742,77.56626694823653,13.135659646478295,77.5912818257773,conditions Cloudy,Low ,0,electric_scooter,Snack,Metropolitan ,16:17,16:39,(min) 79
33,4,12.95500119611472,77.60944829032793,12.92757075712685,77.60262570016666,conditions Foggy,Jam ,1,electric_scooter,Buffet,Metropolitan ,13:57,14:14,(min) 64
40,NaN ,12.966309035176785,77.63026307388246,12.937975583093689,77.66797893223053,conditions Sandstorms,Medium ,1,motorcycle,Buffet,Metropolitan ,12:07,12:23,(min) 55
29,4.7,12.976312584409863,77.5880502646327,13.028611365963236,77.620543029828,conditions Cloudy,NaN ,2,bicycle,Meal,Urban ,15:23,15:36,(min) 45
39,4.5,12.954467643609643,77.57796477881297,12.944933729607806,77.64663796033912,conditions Stormy,Low ,2,scooter,Meal,Metropolitan ,21:59,22:11,(min) 59
50,4.1,12.956553332971781,77.58005029241592,12.90334080380607,77.49290303174396,conditions Windy,High ,1,electric_scooter,Buffet,Metropolitan ,19:01,19:25,(min) 85
28,4.2,12.972238340972364,77.58799246192947,13.017979428776973,77.45772362699175,conditions Foggy,NaN ,1,bicycle,Snack,Metropolitan ,19:57,20:14,(min) 80
20,4.3,12.998197727276386,77.55548016228751,12.942882848939377,77.63966073227247,conditions Windy,Medium ,1,motorcycle,Drinks,Metropolitan ,13:56,14:10,(min) 75
29,4.1,12.964651568213851,77.61506659693121,12.889081114107988,77.49734308085588,conditions Cloudy,Medium ,1,bicycle,Drinks,Metropolitan ,19:37,19:52,(min) 83
41,4.5,12.960511182805897,77.60004542154297,12.934149906915366,77.6617498885541,conditions Cloudy,NaN ,1,electric_scooter,Buffet,Metropolitan ,08:31,08:48,(min) 49
33,4,12.933908920621873,77.6295835592322,13.061624862283244,77.58195387446901,conditions Windy,Medium ,2,bicycle,Meal,Urban ,19:43,20:03,(min) 82
23,3.8,13.007432128934562,77.56790023998394,13.078687961626503,77.50488586622096,conditions Foggy,Medium ,0,motorcycle,Drinks,Metropolitan ,10:38,10:54,(min) 73
28,4,13.001143817359955,77.55607651545704,12.940179809155765,77.67800676849602,conditions Windy,Medium ,0,scooter,Drinks,Metropolitan ,12:00,12:18,(min) 85
49,NaN ,12.957503325080872,77.58566567559764,13.005982811335844,77.6062557701137,conditions Sunny,Medium ,2,motorcycle,Drinks,Metropolitan ,20:29,20:39,(min) 50
47,4.3,12.986987523248793,77.57062113282308,12.993364745067941,77.54509051333474,conditions Stormy,Low ,2,motorcycle,Meal,Metropolitan ,08:45,09:01,(min) 45
31,4.6,12.964396344887465,77.5894592459038,12.928408587150507,77.60887877899128,conditions Cloudy,Low ,0,scooter,Snack,Metropolitan ,15:08,15:29,(min) 37
23,3.6,12.984794138370455,77.5866565182902,12.924365608536839,77.61492640658706,conditions Cloudy,Jam ,2,bicycle,Snack,Metropolitan ,21:33,21:51,(min) 75
40,4.4,12.988634991849214,77.58329325049222,12.96576976332878,77.59724220957402,conditions Sunny,Medium ,2,scooter,Meal,Metropolitan ,11:36,11:48,(min) 32
41,4.6,12.989352545028925,77.56849970911667,12.973352343881112,77.55393395697995,conditions Windy,Low ,2,electric_scooter,Drinks,Urban ,10:09,10:24,(min) 31
23,4.3,12.973145308195056,77.57760881097093,12.874582988685999,77.52144795071642,conditions Windy,High ,2,motorcycle,Snack,Metropolitan ,19:30,19:44,(min) 83
34,4.3,12.932280556166917,77.57623917548955,12.97877821215198,77.62329794660494,conditions Sunny,Medium ,1,motorcycle,Snack,Metropolitan ,17:32,17:54,(min) 52
29,4.1,12.98396535921693,77.58303599570915,12.925864851234214,77.70401812201818,conditions Foggy,Low ,0,electric_scooter,Buffet,Metropolitan ,11:56,12:15,(min) 80
21,4.1,12.982742576839776,77.59119966405481,13.048153322051332,77.64583072939806,conditions Windy,Medium ,1,motorcycle,Meal,Metropolitan ,15:35,15:49,(min) 60
40,4.3,12.985673013104499,77.61562320300415,12.916332869281126,77.72571500699347,conditions Cloudy,Low ,1,bicycle,Snack,Metropolitan ,10:23,10:38,(min) 72
36,3.5,12.976089054922015,77.59762950397133,12.914182209832411,77.67042045367255,conditions Cloudy,Jam ,1,scooter,Buffet,Metropolitan ,12:08,12:19,(min) 91
31,4.2,12.98342491324842,77.59721026373133,12.942144170602514,77.5469789719662,conditions Windy,High ,0,bicycle,Snack,Metropolitan ,18:35,18:48,(min) 60
NaN ,4.9,12.94242020489499,77.5950382706061,13.052498670137659,77.67558956412388,conditions Foggy,High ,2,bicycle,Meal,Metropolitan ,15:26,15:43,(min) 82
30,4.9,12.960038382800668,77.57261672052591,13.001253703843643,77.6037230042067,conditions Cloudy,High ,1,electric_scooter,Snack,Metropolitan ,14:33,14:55,(min) 62
48,4.5,12.96368622712642,77.5806930413194,12.921076476033882,77.64806462032378,conditions Sandstorms,Medium ,0,motorcycle,Drinks,Urban ,15:21,15:44,(min) 69
45,3.8,12.967387294209004,77.61937867929265,12.960448529434256,77.65369428352982,conditions Stormy,High ,2,electric_scooter,Drinks,Urban ,14:47,14:59,(min) 67
24,4.2,12.980976046173275,77.55674200759306,13.049163757309795,77.57531710813531,conditions Sunny,Low ,0,electric_scooter,Drinks,Metropolitan ,17:46,18:00,(min) 47
29,4.7,12.932788991684466,77.55986902459561,12.91920770249626,77.5275007008651,conditions Foggy,High ,0,electric_scooter,Buffet,Urban ,15:16,15:29,(min) 57
47,3.6,13.00639702917859,77.57847892965228,13.008677349328446,77.6791159492661,conditions Sandstorms,Low ,1,electric_scooter,Buffet,Urban ,10:46,11:04,(min) 69
20,4.9,12.940111666301638,77.614836171633,12.932557107811657,77.6508905719926,conditions Stormy,Medium ,2,electric_scooter,Snack,Metropolitan ,11:56,12:15,(min) 51
39,4.2,12.977909775337578,77.59227921796068,13.046561696924401,77.5936295116098,conditions Cloudy,Low ,0,electric_scooter,Meal,Metropolitan ,20:48,21:04,(min) 62
48,4.1,12.992553379552811,77.59758558119684,13.040199399610508,77.59439739897002,conditions Windy,High ,1,electric_scooter,Snack,Semi-Urban ,18:04,18:22,(min) 56
36,4.4,13.010780946592241,77.59861188865304,13.038165321186874,77.5419857491505,conditions Windy,Medium ,0,electric_scooter,Meal,Metropolitan ,15:58,16:11,(min) 52
34,4.3,12.967350489458441,77.55695125055537,12.878583536828597,77.61604182515678,conditions Sandstorms,Low ,1,scooter,Drinks,Metropolitan ,09:49,09:59,(min) 68
48,NaN ,12.994925855415316,77.60297061408907,12.981431144859217,77.62447557799356,conditions Windy,High ,0,motorcycle,Meal,Metropolitan ,12:47,13:11,(min) 58
47,4.8,12.956667339595407,77.58692548307627,12.980592527782942,77.53150124756081,conditions Windy,High ,0,bicycle,Buffet,Urban ,17:02,17:22,(min) 61
45,3.6,13.001677306646855,77.56233179195821,12.992275194217514,77.53694327755053,conditions Cloudy,Low ,0,electric_scooter,Drinks,Metropolitan ,13:24,13:47,(min) 50
43,4.6,13.003321003353596,77.6165925817661,12.933181366261406,77.62211278361387,conditions Sandstorms,High ,0,motorcycle,Drinks,Metropolitan ,19:25,19:37,(min) 77
37,4.2,12.988554833921045,77.59841786536425,12.929180129420542,77.57714681709506,conditions Windy,Medium ,2,bicycle,Snack,Urban ,15:39,16:00,(min) 48
35,4.7,12.984850649590046,77.57099430783688,13.079302359994395,77.59977414457016,conditions Windy,Low ,1,motorcycle,Meal,Metropolitan ,15:05,15:27,(min) 54
31,4.6,12.96441029611826,77.61163168360517,13.050525273861817,77.59324658652137,conditions Foggy,Medium ,1,motorcycle,Meal,Metropolitan ,22:17,22:37,(min) 60
22,4.8,12.972190680297464,77.61560757431239,12.981344105759971,77.56483690071906,conditions Sunny,Medium ,2,bicycle,Drinks,Metropolitan ,17:00,17:15,(min) 43
49,4.6,12.9480282085374,77.61730115317776,13.015404671481727,77.69196668023443,conditions Sandstorms,Low ,0,bicycle,Meal,Semi-Urban ,18:45,19:06,(min) 65
28,4.5,13.00312318507433,77.62312128593251,12.87066385570681,77.62915543789273,conditions Foggy,High ,2,electric_scooter,Buffet,Metropolitan ,14:11,14:30,(min) 86
23,3.7,13.003903003724664,77.57076023492068,12.99987087109881,77.59363793397294,conditions Cloudy,High ,0,bicycle,Buffet,Metropolitan ,22:10,22:26,(min) 49
43,3.5,12.960213511510194,77.55873194241002,12.8555124866161,77.63302261092674,conditions Sandstorms,Low ,0,motorcycle,Drinks,Metropolitan ,21:03,21:16,(min) 91
36,3.9,12.978257721791417,77.55785029522181,13.039272186198398,77.5703923385257,conditions Sandstorms,Low ,1,electric_scooter,Drinks,Metropolitan ,17:02,17:22,(min) 53
47,4.1,12.98401024889052,77.58301992920265,12.895244123848817,77.67459921668217,conditions Cloudy,Low ,1,electric_scooter,Snack,Metropolitan ,11:22,11:36,(min) 70
23,4.3,12.972201010750979,77.61090571145564,13.016927948188615,77.64500030910524,conditions Foggy,Jam ,1,motorcycle,Snack,Metropolitan ,09:31,09:55,(min) 72
34,4.1,12.95879878282398,77.587465522895,12.980702346567153,77.57157370391461,conditions Sandstorms,Low ,0,electric_scooter,Meal,Urban ,14:51,15:08,(min) 49
41,3.6,12.949863965025544,77.59986958173141,12.969583651333979,77.59447861183271,conditions Foggy,Medium ,2,scooter,Snack,Metropolitan ,16:04,16:28,(min) 43
25,4.9,12.931756599711628,77.59762043337375,12.978025790732758,77.64413509170787,conditions Foggy,High ,1,scooter,Meal,Urban ,15:04,15:15,(min) 59
50,4.8,12.942756148705632,77.58190967909097,12.95078663623046,77.45884570198915,conditions Sandstorms,High ,0,electric_scooter,Meal,Metropolitan ,11:14,11:34,(min) 85
30,4.1,12.983580535164476,77.59378008631096,12.983496938481926,77.61700411789089,conditions Sunny,High ,2,bicycle,Drinks,Metropolitan ,09:33,09:57,(min) 39
36,4.2,12.970702142285557,77.58687330226451,12.882556563182087,77.62274776911562,conditions Sandstorms,Jam ,1,bicycle,Meal,Metropolitan ,20:42,20:54,(min) 88
45,4.3,12.939698967932165,77.62808272422329,12.942726326799155,77.50039221520643,conditions Sunny,Medium ,2,bicycle,Snack,Metropolitan ,14:55,15:16,(min) 79
42,4,13.00967093994692,77.5648005843073,12.977119773660363,77.4408566141722,conditions Cloudy,Low ,2,motorcycle,Buffet,Metropolitan ,13:47,14:05,(min) 80
27,4.1,12.966062787359954,77.58461576347277,13.002751110576165,77.63744115519613,conditions Sunny,Jam ,2,bicycle,Meal,Urban ,18:27,18:41,(min) 61
40,4.6,13.000350323913992,77.56639837444797,13.06036395683442,77.63379658017591,conditions Stormy,Jam ,2,motorcycle,Meal,Semi-Urban ,19:20,19:39,(min) 86
44,4.3,12.941164737454057,77.59809615162239,12.961334227666784,77.53682095732721,conditions Foggy,Low ,0,bicycle,Snack,Metropolitan ,18:04,18:20,(min) 56
39,3.7,12.957075588273257,77.607055980964,12.965689378160578,77.57668388536365,conditions Stormy,Low ,0,electric_scooter,Meal,Metropolitan ,17:08,17:32,(min) 53
50,3.9,12.987490022180975,77.5926562243797,12.967776332724297,77.60350600524306,conditions Windy,High ,1,bicycle,Meal,Urban ,09:01,09:21,(min) 54
33,4.4,12.958313619604708,77.62115796235427,12.903628012715851,77.69396940163818,conditions Foggy,Medium ,2,electric_scooter,Buffet,Metropolitan ,10:19,10:41,(min) 68
36,4.8,12.94965974168703,77.58501704077274,12.922860545601829,77.55297088063715,conditions Cloudy,Medium ,1,electric_scooter,Buffet,Metropolitan ,17:28,17:47,(min) 40
29,4.6,12.995883687733114,77.61880939901843,12.99573323620965,77.66201804749794,conditions Sunny,Low ,1,scooter,Buffet,Metropolitan ,18:36,18:48,(min) 30
50,3.9,12.935414685512335,77.61288785575927,12.923138900956207,77.54820511430873,conditions Sunny,Jam ,0,scooter,Meal,Metropolitan ,09:49,10:11,(min) 75
21,3.8,13.0011123963058,77.57494634871408,13.093526790237435,77.63573071654692,conditions Sandstorms,High ,0,motorcycle,Meal,Urban ,21:24,21:37,(min) 91
22,3.6,12.98029694557041,77.57681102336421,13.04107428630881,77.58284517946784,conditions Cloudy,Low ,2,bicycle,Snack,Metropolitan ,14:17,14:32,(min) 57
48,4.8,13.001804161573203,77.59552807091772,12.931349374044153,77.59958026092183,conditions Sandstorms,High ,0,scooter,Meal,Metropolitan ,14:34,14:47,(min) 77
NaN ,4.8,12.967906072920561,77.61951353435443,13.026072125675794,77.72544671453824,conditions Sandstorms,High ,0,motorcycle,Meal,Metropolitan ,10:51,11:03,(min) 80
33,3.9,13.008143213650584,77.58618717652783,13.059966183115275,77.48427582422464,conditions Sandstorms,Medium ,1,electric_scooter,Buffet,Metropolitan ,19:10,19:22,(min) 81
40,4.2,13.00876824291274,77.56301976556927,13.056161617558672,77.66591828798957,conditions Foggy,Low ,2,scooter,Snack,Metropolitan ,12:43,13:07,(min) 77
23,3.8,13.002705451397599,77.57497302428857,12.93180981142714,77.61631977702186,conditions Stormy,High ,0,scooter,Meal,Metropolitan ,09:43,10:02,(min) 84
20,4.5,12.936816216761619,77.6166905714482,12.891501929556483,77.74327757975355,conditions Foggy,Medium ,1,motorcycle,Drinks,Metropolitan ,10:30,10:41,(min) 79
27,4.9,13.004909783339501,77.62059861977622,12.90378423816427,77.69286635814991,conditions Foggy,High ,0,electric_scooter,Meal,Semi-Urban ,22:56,23:12,(min) 89
21,4.8,12.960887057928742,77.57358427540436,12.930702644780592,77.54873654609901,conditions Sandstorms,Medium ,1,scooter,Buffet,Metropolitan ,12:48,13:08,(min) 54
26,3.6,13.001584484631568,77.61776679887474,12.905001121888946,77.54771645407256,conditions Cloudy,Medium ,2,motorcycle,Snack,Metropolitan ,08:53,09:07,(min) 78
38,4.8,12.98911713335514,77.55988340337798,13.063328903573803,77.51089053033962,conditions Sandstorms,Jam ,0,electric_scooter,Buffet,Metropolitan ,15:22,15:39,(min) 81
20,4.2,12.997232165428251,77.63364489737005,13.038835863572803,77.63412369330531,conditions Stormy,Low ,1,motorcycle,Snack,Metropolitan ,15:33,15:48,(min) 51
40,5,12.952164893968403,77.63361819439605,12.859209876603556,77.57043122835262,conditions Cloudy,Jam ,0,scooter,Drinks,Metropolitan ,17:05,17:27,(min) 88
36,4,13.009332638213785,77.57310823581219,12.937547745616566,77.61532918625225,conditions Sunny,Jam ,0,scooter,Snack,Metropolitan ,20:43,21:07,(min) 78
27,3.9,12.955989824345709,77.60585447725877,12.883799973217592,77.68304184900161,conditions Sandstorms,Low ,0,motorcycle,Snack,Metropolitan ,20:23,20:43,(min) 76
22,4.4,13.0040517150037,77.58440197001248,12.95475942618677,77.60872465063548,conditions Sandstorms,High ,0,bicycle,Drinks,Urban ,18:05,18:21,(min) 67
47,4.5,12.987363330552727,77.59127371571064,13.024256025563153,77.6191879746859,conditions Cloudy,Jam ,2,motorcycle,Drinks,Metropolitan ,09:48,10:02,(min) 55
46,4.6,12.939580433180929,77.60402592239008,12.861471427955912,77.56810337445324,conditions Sandstorms,Medium ,1,scooter,Snack,Urban ,18:51,19:10,(min) 62
24,4.5,12.999837349279225,77.6272944396086,13.105703673722529,77.5933962123271,conditions Foggy,High ,2,motorcycle,Meal,Metropolitan ,08:57,09:09,(min) 79
28,4.6,12.990074503848701,77.6070041980505,13.12443921931446,77.59996996715114,conditions Windy,Jam ,1,electric_scooter,Buffet,Urban ,09:14,09:24,(min) 93
43,4.6,12.973074625822157,77.60503206315488,12.895235161062352,77.55092552172151,conditions Sunny,NaN ,2,electric_scooter,Buffet,Metropolitan ,15:42,15:58,(min) 50
23,4.4,12.996058248149604,77.61898665676863,12.925389436292152,77.5401123576474,conditions Cloudy,Medium ,1,bicycle,Buffet,Metropolitan ,13:12,13:34,(min) 77
22,3.7,12.944874480067194,77.5974192831017,13.004920680385396,77.63695374773509,conditions Cloudy,Jam ,1,scooter,Buffet,Semi-Urban ,10:20,10:43,(min) 75
35,3.8,12.950486931613089,77.58332871255502,12.949139914017218,77.63836992817767,conditions Stormy,Low ,2,motorcycle,Drinks,Metropolitan ,11:00,11:24,(min) 52
24,4.6,12.983167929517478,77.60136551748067,12.943185208941143,77.58220917097928,conditions Stormy,Jam ,0,bicycle,Buffet,Metropolitan ,21:55,22:06,(min) 78
36,NaN ,12.94094400316328,77.62035079331174,12.940951150883645,77.54343724072633,conditions Cloudy,High ,1,bicycle,Snack,Metropolitan ,21:39,21:54,(min) 63
33,4.1,12.989533313287795,77.58178580411747,13.024309428007951,77.53458531773391,conditions Windy,Medium ,2,electric_scooter,Snack,Metropolitan ,08:52,09:06,(min) 52
33,NaN ,13.007367212752253,77.59329188144802,12.968712236240183,77.51613264069779,conditions Cloudy,Jam ,0,bicycle,Buffet,Urban ,15:12,15:25,(min) 77
46,4.1,12.968672566375137,77.62703101170287,13.08694499526868,77.57333871016995,conditions Foggy,High ,1,electric_scooter,Drinks,Urban ,17:50,18:01,(min) 92
48,4.8,13.008693523181975,77.59015991457775,13.055114868745214,77.47331556709563,conditions Sandstorms,Low ,1,bicycle,Snack,Metropolitan ,14:35,14:48,(min) 80
44,4.1,12.996952966431529,77.6199348775208,13.068102667437605,77.62180368178964,conditions Windy,Medium ,0,bicycle,Snack,Metropolitan ,19:05,19:29,(min) 68
44,4.2,12.967726165017487,77.59831116807685,12.907560640111521,77.47919258642625,conditions Windy,Jam ,2,motorcycle,Meal,Metropolitan ,11:43,12:01,(min) 93
43,4.4,12.965450649874658,77.62646805192381,12.93283518783689,77.54891480485715,conditions Windy,High ,1,motorcycle,Meal,Metropolitan ,19:04,19:14,(min) 77
30,4.8,12.987395025937259,77.62903365419284,13.078239226909549,77.61698530397219,conditions Sandstorms,Low ,0,motorcycle,Snack,Urban ,11:33,11:46,(min) 63
28,4.9,12.990843789538742,77.6222674108766,12.988096871120991,77.59861852805685,conditions Windy,Medium ,1,bicycle,Meal,Metropolitan ,15:49,16:12,(min) 39
39,4.2,12.96959024609849,77.6078725245133,13.02238095886955,77.63026094955548,conditions Windy,Low ,0,electric_scooter,Buffet,Metropolitan ,16:25,16:44,(min) 50
25,4,12.968167040793599,77.60706240103617,13.085472893364905,77.67623228503535,conditions Windy,NaN ,1,bicycle,Meal,Metropolitan ,16:19,16:31,(min) 74
20,3.6,12.959089240951837,77.62228079282715,13.017845765188833,77.64630118201201,conditions Stormy,Medium ,0,bicycle,Buffet,Metropolitan ,21:55,22:07,(min) 70
NaN ,4.1,12.967396810779722,77.61994855216741,13.015869514534302,77.51553816300061,conditions Stormy,High ,2,electric_scooter,Drinks,Urban ,17:12,17:26,(min) 87
24,4.9,12.955321371665597,77.58965711561069,12.901665122260683,77.59692265013142,conditions Cloudy,High ,1,motorcycle,Buffet,Metropolitan ,22:57,23:14,(min) 53
20,4.5,12.994762526916713,77.57860147873909,12.988078089766887,77.55425784203585,conditions Foggy,High ,1,electric_scooter,Buffet,Metropolitan ,09:59,10:13,(min) 46
43,4.2,13.008179263471067,77.59201461554542,13.028976233591258,77.53332029318487,conditions Sandstorms,High ,1,motorcycle,Buffet,Metropolitan ,13:32,13:50,(min) 69
NaN ,4.6,12.981617653275281,77.6078034752518,13.05806854494533,77.54674750610131,conditions Sandstorms,Medium ,1,bicycle,Meal,Metropolitan ,22:55,23:07,(min) 63
28,4.5,12.960790077725798,77.5876119715631,12.944710497028634,77.56311140188744,conditions Stormy,High ,2,motorcycle,Drinks,Metropolitan ,08:13,08:26,(min) 53
26,4.3,12.991420567294956,77.60326207322106,13.04763086258169,77.5095337204111,conditions Sandstorms,Low ,1,motorcycle,Snack,Metropolitan ,13:27,13:42,(min) 71
40,4.1,12.956743703799695,77.57705262477548,12.922973649152212,77.47567774825,conditions Cloudy,Medium ,2,electric_scooter,Buffet,Metropolitan ,19:39,20:00,(min) 70
38,4,12.981596127299964,77.61727941111698,12.891629864379096,77.68915113251931,conditions Cloudy,High ,0,bicycle,Drinks,Urban ,17:51,18:01,(min) 80
35,4.3,12.945347899457813,77.61583045286163,12.943157608005823,77.65273595993636,conditions Windy,High ,0,electric_scooter,Drinks,Semi-Urban ,14:32,14:47,(min) 62
30,4.9,12.931996175123752,77.57688329973296,13.015625274883998,77.57803038871653,conditions Sunny,High ,2,bicycle,Meal,Metropolitan ,21:57,22:18,(min) 68
